-2.280313779045002889e+02,9.067871941120239399e+02,1.692522939729471787e+01,2.112680567601292751e+03,2.327337502276636982e+01,2.129583321136210259e+02,2.090478284258690778e+01,1.150659476837376047e+02,-4.216938497092205473e+00,3.099251302952171159e+02,4.716499218238765501e+00,8.192073087131749389e+02,-1.667200295027921797e+01,2.241729487200210542e+02,-9.034436798921671397e+00,9.535802411456384675e+01,-3.487226074306939427e+00,9.638179643205403124e+01,-7.878965091215130556e+00,6.074790396694679373e+01,-1.334096349177056418e+01,3.046711600299188305e+01,-2.880761812961587509e-01,1.459398108609065616e+02,-7.580146239895909410e+00,9.011204814343278713e+01,-4.914983123375552765e+00,4.725438971908743468e+01,-4.971663038879560403e+00,5.525478396790698099e+01,-1.751109793083494459e+00,1.232898340921388858e+01,-1.452070999748886981e+00,8.062529120291001661e+00,-6.575634395840754820e-01,1.454560031554432875e+01,2.195031528720808200e+00,2.941852852125349571e+01,2.271480641829139557e+00,5.059016977947955240e+00,7.956859182425376487e-01,2.291350223360181904e+00,6.436296980970097614e-01,3.478265892658085168e+00,6.712623255855709736e-01,2.403148172606626609e+00,4.093020062213111876e-01,1.474219467119586957e+00,2.320691158984723168e-01,7.264065828940749370e+00,-5.393385026971863061e-01,4.211065233744157865e+00,2.951181053520672837e-01,1.036383775353294823e+01,6.706981668612638225e-01,1.451874661550701795e+01,2.714220577001635881e-01,3.733470428423279586e+00,7.197932998409380112e-02,1.609512719320639329e+00,2.064407614018025638e-01,3.378289569670709813e+00,-2.503420491408459569e-01,6.596669052247941423e+00,-1.720855059775685814e-01,1.738413382762651560e+00,2.688178101906010115e-02,1.775770039970909986e+00,-1.131581248415408358e-01,1.401758788512892373e+00,-7.579488324108071828e-02,8.586082368189010827e-01,3.556118793551173857e-02,3.098897822235743837e-01,-1.238010519628402056e-01,1.431234948938486795e+00,1.054676155064878940e-01,5.073895632376793641e-01,8.892492949962615967e-02,1.495957025326788425e-03,0.000000000000000000e+00,1.000000000000000000e+00
-2.826048388881432061e+02,8.764890591642154050e+02,5.426252199531290898e+01,6.749147407044719102e+02,2.530125995033999331e+01,2.384818277110302631e+02,1.418755394064116793e+01,1.553033209958989289e+02,2.975042402952999154e+00,9.829589285102768770e+01,-1.504696127337919798e+01,2.222231835666796655e+02,-2.040945717278310312e+01,2.751066220279946037e+02,-1.284512633504608203e+01,1.696941059971600225e+02,-7.395118790072847226e+00,1.369722318077769501e+02,-4.292549295080485550e+00,1.211234690361398663e+02,3.828224231431364144e-01,3.797262552794147439e+01,1.367122839177066451e+00,5.492297889967142765e+01,-1.417320297017385489e+00,3.658985625082048898e+01,-8.290089684496331213e-01,3.707452447542914342e+01,-1.108366528891659319e+00,2.789677448460565756e+01,-9.491176051887098009e-01,1.577291874962789464e+01,-7.299428639195348900e-01,7.363535335585054575e+00,-4.538196095353304593e-01,3.476285703020174367e+00,-1.607399568614736318e-01,1.204027133552642681e+01,8.785957809868658042e-02,1.291302219331000956e+01,2.836765150335004426e-01,9.382720946380656457e+00,4.316248499212492207e-01,8.703778442419293881e+00,5.061955134530339295e-01,5.893908821776856044e+00,5.120741756242759291e-01,1.127289422827840948e+00,4.900569251664165238e-01,2.807501762883767515e+00,4.503494126518094998e-01,1.359095522662907118e+00,-1.757332380460694954e-01,2.197069291978255290e+00,-2.211455299225961180e-01,1.811554686096652045e+00,-1.656900607361656563e-01,4.687964915861456028e+00,-1.050107853041636202e-01,2.917653511230823504e+00,-2.741138313099142007e-02,6.372612124657011101e-01,4.876707338256659058e-02,2.211679430899179177e+00,8.708799037715600488e-02,9.093356650517581130e-01,9.814549096566436981e-02,2.335872054463157710e+00,1.005612629320744439e-01,3.755951552728622911e+00,7.912720775334290690e-02,2.041129326883412531e+00,3.881978331185650943e-02,5.183868128578269507e-01,1.053146238477948964e-02,1.300275869533362272e+00,-7.775274068794780190e-03,5.307446439856903231e-01,6.590545922517776489e-02,1.700412016361951828e-03,0.000000000000000000e+00,1.000000000000000000e+00
-3.825856352482497869e+02,8.404074787402357742e+02,3.969492021456540698e+01,2.034932212089986024e+03,2.820974484164698026e+01,5.423317328179200558e+02,2.667399333296706487e+01,4.497749647129146524e+02,5.584797383736525234e+00,4.502004629284767816e+02,-3.045091972490206800e+00,5.396789839629797143e+02,-1.581012479228158618e+01,3.635943516354162739e+02,-2.012281458363421294e+01,2.608727629604694584e+02,-1.542651470556959126e+01,3.865353408443517651e+02,-9.910528694804527916e+00,3.809143897944214814e+02,-7.469703177559959606e+00,1.690008552905120212e+02,2.903061320179756599e+00,1.382154306279785203e+02,9.287483659154259774e-01,5.621144993748553276e+01,-4.204170516709131444e-01,5.036399955915290150e+01,-3.596880097433813872e-01,9.547520092723154050e+01,1.424669492701609308e-01,2.032113932289287916e+01,2.764213555270420564e-01,1.647005718215435621e+01,-1.973356777823273289e-01,1.463532134849157273e+01,-2.135930529094492991e-01,2.497405010193383745e+01,4.745881826200706172e-02,2.024710982498453049e+01,1.092330606572460699e-01,1.629878440546048424e+01,1.081704058254338435e-01,1.580592888379184835e+01,-1.329336495139883667e-01,1.454138764593177058e+01,-1.588830216090194314e-01,9.409052560187410208e+00,5.456432874060595378e-02,3.855330821344259640e+00,1.227612579215692917e-01,2.369000798199341951e+00,-3.625564344980591880e-01,1.642119430456265761e+01,-1.077398962497413126e-01,3.624928673867535167e+01,1.909112387132004263e-01,8.575547870545262796e+00,1.448421340443221683e-01,8.967757503282600240e+00,2.415492024411081476e-02,6.245681130848465656e+00,-1.232298494517432286e-01,7.331279427711319130e+00,4.640322332258623589e-02,5.417998603195669283e+00,2.270291767776226322e-01,4.225180000697963401e+00,3.099691886529138199e-02,3.644817365409431353e+00,-8.324987722602728013e-02,5.495440161448507332e+00,-6.895420021522194812e-03,4.211700081090023140e+00,-3.447916445484865144e-02,3.434789137020020089e+00,7.743445031369601550e-02,1.090178860597508015e+00,3.757975995540618896e-02,5.854699411429464817e-04,0.000000000000000000e+00,1.000000000000000000e+00
-3.521526242136459359e+02,1.324886428322168058e+03,3.560380715573300847e+01,1.154616943505991003e+03,2.133080554402136286e+01,5.594725237770745707e+02,2.618121240207358724e+01,1.767639330883561399e+02,1.245004449885694697e+00,2.043229404169908605e+02,-1.004906749275729361e+01,8.419584022850898464e+02,-1.546036482285716396e+01,3.241669752522153658e+02,-1.502417918904539285e+01,1.618763917858344712e+02,-1.218185833888150427e+01,3.129292510371087133e+02,-1.427117909893731529e+01,9.567073079121617241e+01,-1.079003258078792271e+01,1.052548103533976729e+02,-6.228187564999580594e+00,1.512660891777960330e+02,-1.072177421811908893e+01,6.259849861556065065e+01,-5.401303301007527313e-01,5.734480122797030788e+01,7.108070128407834032e-01,4.746739354304861536e+01,2.034322289916531690e-01,1.575465970934708970e+01,-4.954981989548106203e-01,6.066762857724758540e+00,7.805683760350695666e-01,6.237311960821590340e+00,-4.392420602893317150e-01,4.638258645073632636e+01,-8.387556515380995004e-02,1.515496275024919903e+01,5.443212651433249061e-01,3.938944312523903424e+00,-7.434772822712732987e-01,8.326995253906257943e+00,1.109090062843779562e-01,2.401236443599891413e+00,1.109935448129823615e-01,4.576872007551091137e+00,-6.557556181081131141e-01,5.408618550325272167e+00,2.342413375235956607e-01,3.690825301164233796e+00,-8.407602627811852636e-02,1.953420849676554738e+01,-5.857028839694747996e-03,1.772457290066824598e+01,-7.315758441548880775e-02,7.456771124795110950e+00,-6.622895597931222067e-02,3.677475824862968867e+00,2.408275718554573827e-02,2.470855646702726283e+00,-6.529805269310906546e-02,1.060169709363229806e+01,1.177741278173901132e-02,5.091515017657810560e+00,1.035457142482650202e-02,3.169790852617440979e+00,6.538971375277089979e-03,3.665229927957907474e+00,5.320524113476210459e-02,1.940024505539097222e+00,1.314582163141080062e-02,2.393114130895426239e+00,2.975143356494222222e-02,1.819716470532687369e+00,6.893863287560261788e-02,1.834349977604534887e+00,4.351120069622993469e-02,8.010371821001172066e-04,0.000000000000000000e+00,1.000000000000000000e+00
-4.001893395141075302e+02,1.123730177623785494e+03,6.928713641136471324e+01,3.325377024687426456e+03,5.825358925024340095e+01,2.352784528896883103e+02,6.482919059308773058e+01,6.038348464211965165e+02,1.572273319746675391e+01,4.402640558054433768e+02,3.133137328084926176e-01,4.553189397116445321e+02,-4.255974050586033286e+00,1.989945118073003130e+02,-5.733933442471142783e+00,7.488619688325593415e+01,-1.209529685901479290e+01,4.801825434236269530e+02,-4.455147174610259775e+00,1.967439272980261933e+02,-3.987280867817724062e+00,1.347308115302060116e+02,-3.162329769373588007e-01,4.628562193429434046e+02,-5.397682416295459085e+00,1.061098620103435621e+02,5.887470487970262845e+00,2.242368307953680784e+01,4.135428905433594871e+00,2.521841440987544161e+02,7.648724552911510821e-02,1.330828879296458922e+01,-2.953669431604111772e-01,2.702661697458119860e+01,-2.122781992489896075e-01,2.565750948973359158e+01,-1.539241799950746836e+00,2.708528538520670992e+01,-3.156369677471949409e+00,9.681349717832150148e+00,-1.114927766748667670e+00,4.370281921193953423e+00,7.962154224590851648e-01,2.550904507023255974e+01,2.242343162151097177e-02,5.020800075751330027e+00,4.560046164690891302e-01,1.210027056346616225e+00,2.055037558122189800e+00,1.765706928724700475e+01,1.334021437698214463e+00,6.542586811290428628e+00,5.710310877814266384e-01,1.449500604941050419e+01,9.189854733927860231e-01,1.097943583363968827e+02,-2.347582026640510078e-01,6.694620473748591927e+00,-1.700858357179471647e-01,1.218625698832479110e+01,6.539164268577184469e-01,1.087621995335625869e+01,1.595239900051397541e-01,1.495692661118658506e+01,-3.168263141951615514e-01,2.840086497951635813e+00,-3.757890920500887855e-02,1.937349689359567417e+00,2.023537722487167012e-01,9.626815331953297417e+00,-4.932150539668614386e-01,5.084095425338917451e+00,-4.324152574265329729e-01,3.517597688201471673e+00,1.227095525039694109e-03,7.868784392540068673e+00,2.558171382830141116e-01,1.190990449207804724e+00,4.763209819793701172e-02,2.392802707618102431e-04,0.000000000000000000e+00,1.000000000000000000e+00
-3.558164260857646468e+02,3.864855985463712784e+01,5.764017531734928923e+01,1.194528337899113346e+01,4.290767013595063162e+01,7.539974647908626082e+01,3.495443156919881744e+01,6.892752668893788837e+01,1.776498430481440494e+01,1.471997489786380697e+01,3.670557774835379483e+00,7.979958267174173159e+01,-7.949125141692966245e+00,4.972155164119755710e+01,-7.663126556034900894e+00,3.107623830007590371e+01,-5.050258538826359000e+00,2.725863471478323063e+01,-1.155630386025532275e+01,1.489333195594270087e+01,-8.320594147429330789e+00,2.578446684985384962e+01,-2.550190488907994046e-01,2.958255149762910108e+01,3.400255984936594311e-01,4.065417860907102465e+01,-1.274324412913370175e+00,1.561881250707259250e+00,3.851732506033687664e-01,4.911472407791026007e-01,-4.585585505670207729e-01,7.795359652798142136e+00,-1.124718026351269051e+00,6.132788741600666782e+00,1.768051220883475882e-01,6.251711900481708994e-01,-1.052575011510338054e+00,7.173709351390541222e+00,5.639339196485425587e-01,2.157109914672818540e+00,4.024104349760320165e-01,1.146209920873068722e+00,-6.084803612420102148e-01,9.456069122830957907e-01,4.842720958205767312e-01,4.411318657013443834e-01,-1.903152093571113673e-02,2.248676577906582263e+00,-7.647019965386523399e-01,8.789878997840473440e-01,-6.080849735485123198e-01,1.132812266990408379e+00,2.224959042462592018e-01,1.391158453869572320e-01,4.184552301525801959e-02,1.275260361766472061e-01,3.550101956944609061e-01,1.423462222569372271e+00,2.640455352686986723e-01,1.068112022481079615e+00,-6.923224403735239729e-02,3.987490766822279209e-01,3.081041050317808172e-01,1.236506759802659783e+00,8.841016727580848500e-02,6.408166758385488437e-01,1.121568969258504717e-01,3.911688728649658220e-01,5.825746146779577084e-02,3.429757217185226970e-01,-1.343178516068841040e-02,2.580480541416533269e-01,1.678553243148708518e-01,4.391564863417748987e-01,-4.938996438684740281e-02,5.069263651072533072e-01,-1.886404495991985675e-01,8.732883379289394510e-01,8.653230965137481689e-02,2.620934683363884687e-04,0.000000000000000000e+00,1.000000000000000000e+00
-4.253524941428523789e+02,8.900045099118917733e+02,6.880954703402073847e+01,6.087345072421749137e+02,3.165752339848983254e+01,1.828735815571336900e+02,1.894863727215801674e+01,1.677780971851776144e+02,1.457581107124758901e+01,4.421762060026996721e+01,2.893055118639584200e-01,8.560639219838783731e+01,-9.717777106391940478e+00,1.240422301575116251e+02,-4.234173834636065337e+00,3.216937544278270167e+01,4.315190178269156185e+00,1.117264444556097231e+02,-7.831403861101010611e-01,6.860037834261243006e+01,-1.448399803161222721e+01,6.678689979387446840e+01,-1.442453573365944308e+01,7.556475541862452872e+01,-4.225297392732005441e+00,6.888164901212714142e+01,-3.291560422108383288e-01,3.748376471159991752e+01,-1.599282409929515536e-01,3.221815251011923920e+01,3.240881008954588638e-01,8.247440497016016892e+00,4.549129185717151191e-01,3.648344595147097191e+00,4.004557372790308323e-01,5.650809120343204262e-01,4.691474359049446208e-01,1.695459183927834346e+00,4.972608870392556946e-01,3.493714857121102302e+00,2.490183291912520802e-01,1.857049461980777139e+00,-8.642447534899590222e-02,3.036146054065756772e+00,-1.469799094302907672e-01,1.808016032700363818e+00,4.325834078416749412e-02,3.383474767881553547e+00,1.151096984795092482e-01,3.904579986886033360e+00,-2.829929701997007958e-03,3.487140766710213224e+00,-6.679203838619741651e-01,7.791101998581079435e+00,-7.119554320266058278e-01,7.866743073706814471e+00,-3.159263293321790123e-01,1.870032343537663788e+00,-1.325119976324305449e-01,5.298260440969805307e-01,-5.943474667336279271e-02,1.377641415472906916e-01,1.017576282250838293e-01,5.698436363607020105e-01,2.307159950115698077e-01,1.197118896095734630e+00,1.655398098798327444e-01,4.514956396630342983e-01,2.938965855905430191e-02,4.088059087037965722e-01,5.033754170804997929e-02,5.576366121734851466e-01,2.045466719874385886e-01,7.703770154248750224e-01,2.591000005047767729e-01,1.417692133291043932e+00,1.779084578112092585e-01,1.352600999889898681e+00,4.867135360836982727e-02,3.179615887347608805e-04,0.000000000000000000e+00,1.000000000000000000e+00
-3.278526839360230838e+02,3.929070582943424597e+03,6.545703336059222011e+01,1.522377399293244480e+03,2.132373833868390633e+00,5.788602613037278388e+02,5.353065372830252855e+00,1.150028928872832381e+02,-4.952181516930489913e+00,2.868363892504216892e+02,-3.447342336784425498e+01,1.076873511625050241e+03,-2.518340414311879272e+01,4.426541431360800516e+02,6.457712158377679756e-01,7.874239846208435267e+01,8.227167413182730371e+00,7.955724320298966745e+01,3.727913780357323237e+00,6.994553447029227300e+01,-4.977568990987315978e+00,1.564794925237264351e+02,-6.679382059414360917e+00,1.641199888552572759e+02,9.600881087203030351e-01,2.394399635841755369e+01,-1.316101930811347742e+00,2.488274226630690293e+02,-1.486112113786010491e+00,8.401958250487051316e+01,-9.156285759550295555e-01,3.658969586000139174e+01,-6.369241599653484576e-01,3.985044830911429692e+00,-3.351167310857126602e-01,1.385067327138759730e+01,1.169973781763633397e-01,7.019659138439726576e+01,4.903453123117611501e-01,2.696284779021418387e+01,6.284605481049962972e-01,3.421149386976193085e+00,5.880541807493629980e-01,4.228872595889292541e+00,6.326331449950962638e-01,2.618103442662935265e+00,7.634229982255514857e-01,6.363231111455891487e+00,6.655306407166043936e-01,7.505386835048465599e+00,3.160866257032298177e-01,7.776972270519945107e-01,-4.132515319259069675e-01,3.234752910851366181e+01,-3.352020921716583057e-01,1.558948300718017599e+01,-3.627157518963118610e-02,1.447319292017426129e+01,-5.243969962638863475e-02,1.029844518171989520e+00,-7.756079939419850688e-02,4.370100914040020434e+00,1.624173633093195512e-02,1.046503944482007142e+01,6.727614387938311846e-02,4.824279822645827664e+00,-7.094538722728156027e-03,1.752698528057325733e+00,-1.434928653884528227e-01,1.484151471613304407e+00,-1.434310432670595770e-01,1.223587990923409974e+00,-7.797784355517233153e-03,1.343571189550593514e+00,2.295379801062222627e-02,1.678445624792808122e+00,-6.987209579985245722e-02,6.611722488598253955e-01,4.766051843762397766e-02,1.694156206212937832e-03,0.000000000000000000e+00,1.000000000000000000e+00
-4.260195968288139170e+02,3.222116693331585111e+02,4.605072519631841743e+01,6.048662545636692585e+02,3.219574023784081618e+01,4.979357057386742440e+02,2.141588705046718388e+01,1.536705396988047312e+02,1.080333099239226335e+01,4.998157112425217719e+01,-3.217058147940612955e-01,5.658297089287329129e+01,-1.138099219872469980e+01,1.053777144440317386e+02,-1.766866033719182738e+01,1.561030591956422029e+02,-1.714763180304321821e+01,2.011348331793865896e+02,-1.415807887391459197e+01,2.328795163034609459e+02,-1.460469748124330813e+01,9.479133636288081277e+01,-9.480530960825740650e+00,4.600988500168742235e+01,-3.123470444337335561e+00,4.044081047116402061e+01,-1.894395302550453963e-01,2.099825724820822970e+01,1.032217042909532555e-02,3.451809954612623699e+01,2.632279278830333968e-01,2.227432491273619775e+01,9.442885831649711070e-02,6.947254878767632036e+00,-7.685572772732113256e-02,3.123354290130091027e+00,-8.214746667139480318e-02,2.361899685089570600e+00,7.381822373038905705e-02,5.431581552004838720e+00,1.753014231290711544e-01,8.954918552463411174e+00,-7.558725490605083808e-02,1.129277842597326398e+01,-2.326185465259033858e-01,1.119350143962232735e+01,-2.124962972909771181e-02,6.402765891229945439e+00,6.021191723274517404e-02,3.201127130051486080e+00,-2.850097027848316061e-02,2.024543372572086053e+00,-2.907708999770329816e-01,2.714772600016011506e+00,-2.086325289897094648e-01,5.064514607760036036e+00,4.186117235272181214e-02,6.332134495060102175e+00,-1.794588311948759618e-02,2.066217788278621459e+00,-1.536783337928863125e-01,1.233307422983183077e+00,-6.262007079711702506e-02,8.657120944090063164e-01,1.691003170987347703e-01,8.861531895671703740e-01,2.129101959377413533e-01,1.613392298460411434e+00,3.846833147339988324e-02,3.285545419541520129e+00,-2.105305972710138501e-02,3.766629221547771245e+00,8.426568949750710968e-02,1.635108842991016553e+00,1.032346892965381041e-01,7.965312667420418880e-01,-6.155098300437273056e-04,8.981892527675527926e-01,3.802042081952095032e-02,6.052497774362564087e-04,0.000000000000000000e+00,1.000000000000000000e+00
-3.580300638331073628e+02,2.677158330776712319e+03,8.543239190356304391e+01,1.103854948793688209e+03,1.680914689046117161e+01,8.362071304057598127e+02,1.368311371164885948e+01,3.485455859041002213e+02,3.430433347424870494e+00,1.678936377322194460e+02,-1.248646081462417712e+01,2.627358274075776876e+02,-1.067576097732158580e+01,2.425966303985591139e+02,-7.319466532896043098e+00,1.264825519088873023e+02,-7.977226254539527828e-01,4.862431402745303899e+02,-6.649107640378665529e+00,2.682197929396445488e+02,-2.002619859390410184e+01,1.613571221601559671e+02,-3.965335552953291653e+00,1.810256116454697519e+02,-7.410681293031392558e-01,1.789496253989242120e+02,9.461275742792128796e+00,1.254522071272050567e+02,6.284933132390440491e+00,3.964720938226376035e+01,6.698225455943324080e-01,3.319602790554130678e+01,2.546208568133239591e+00,2.127291077294654542e+01,6.765871657228873515e-01,9.625887659560582676e+00,-2.117962114456330980e+00,9.056303779839453227e+00,-2.255046124265841279e+00,4.844621202992413167e+00,-1.248483364603394236e-01,1.127293136027422626e+01,2.662369258554106111e+00,2.809359197260271301e+01,2.547184918634712858e-01,7.862896894458589969e+00,-1.851954668112254287e+00,4.378552164880142428e+00,1.265441150681047011e+00,1.446890054518759072e+01,1.163398133320770134e+00,1.430277086318673518e+01,-1.895916042759423936e+00,2.254339383223730664e+01,-1.625603102465636551e+00,1.085948654867318908e+01,-1.329469692150457294e-01,3.109508709941434645e+01,4.078853624682348689e-01,8.837543596776264110e+00,2.567892865264364000e-01,3.642853607850573994e+00,5.467228523670294438e-01,2.480078693788593025e+00,5.325614867614996140e-01,2.397236637802042214e+00,3.768038402105936546e-01,3.225038688819758637e+00,6.808759328010499656e-01,8.644146309828126817e+00,7.132309417312829858e-01,7.179257605337718395e+00,8.026681816470584430e-01,8.373669890239942015e-01,7.217059051998083730e-01,1.924903116713189810e+00,4.134094469637071279e-01,3.994810325223936420e+00,5.482828989624977112e-02,5.069720209576189518e-04,0.000000000000000000e+00,1.000000000000000000e+00
